account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
38831267068,420842387518,SBIN032093,Current,Basic,Active,16-03-2024,,4950129.66,8762962.57
51193796244,420842387518,SBIN032093,Fixed Deposit,BSBD,Active,12-12-2018,,1100530.44,4271600.88
62584493678811,177372623665,HDFC026121,Savings,Premium,Dormant,27-11-2024,01-03-2025,36256.04,0.0
90237475056640,796429027773,HDFC034592,Fixed Deposit,Corporate,Active,16-04-2022,,1618602.68,3414547.06
36526187595487,796429027773,HDFC034592,Current,BSBD,Active,20-02-2022,,1967577.02,2129245.9
415150048926,255941718828,BKID024931,Savings,Corporate,Active,02-08-2020,,1244786.14,2843275.04
742762083526,255941718828,BKID024931,Fixed Deposit,BSBD,Active,25-11-2024,,1868903.76,2846394.98
7429352286682,255941718828,BKID024931,NRO,Corporate,Active,06-09-2022,,1986699.14,3564490.48
3167391437424,289857351025,KKBK040319,Fixed Deposit,Premium,Frozen,14-10-2024,,0.0,0.0
13238177950,289857351025,KKBK040319,NRO,Regular,Active,04-10-2023,,1006725.46,1245357.25
87550238646,289857351025,KKBK040319,NRO,Corporate,Active,29-05-2023,,3794062.66,4739414.87
7178911876198,256876779055,BKID037906,Recurring Deposit,Corporate,Active,19-08-2024,,1673906.17,3090123.1
6088288880356,256876779055,BKID037906,Recurring Deposit,Regular,Active,24-12-2024,,827044.2,2391812.65
4173628555971,256876779055,BKID037906,Fixed Deposit,Basic,Frozen,16-05-2024,,0.0,0.0
96757716118917,517384972532,HDFC023128,NRO,BSBD,Active,19-08-2019,,1001013.24,1900233.91
58533495492293,517384972532,HDFC023128,Recurring Deposit,Basic,Active,28-04-2020,,812225.88,1187294.15
18131301171467,517384972532,HDFC023128,Recurring Deposit,Premium,Active,13-12-2024,,1618967.94,3321165.17
7786918170189732,961923381633,PUNB011033,Fixed Deposit,Basic,Active,16-02-2024,,3983531.73,6049050.9
7288997650330504,961923381633,PUNB011033,Recurring Deposit,BSBD,Active,09-12-2024,,3126310.22,4971360.04
921927129178,928947520514,ICIC023473,Savings,BSBD,Active,17-06-2022,,495977.58,1993751.05
840731187066,928947520514,ICIC023473,NRE,Premium,Active,23-09-2020,,1349119.39,3340021.51
413956235258,928947520514,ICIC023473,Salary,Corporate,Active,06-08-2022,,770380.66,1988866.91
13526556269977,162635667380,IOBA056645,Recurring Deposit,BSBD,Active,14-06-2016,,489115.2,1430112.99
4326105273545,780610472999,CNRB043158,NRE,Corporate,Active,06-06-2024,,1881782.92,3486271.31
71085116605632,780610472999,CNRB043158,Current,Regular,Active,17-12-2019,,490797.31,1578720.47
22744544586,290450842124,BKID038294,Savings,Basic,Active,11-12-2020,,2895482.57,4381224.36
16596876728792,290450842124,BKID038294,Current,Premium,Active,09-10-2022,,71517.78,849421.77
71419834518757,290450842124,BKID038294,NRO,Corporate,Active,26-05-2020,,1070906.51,2067295.56
447385467586,811825749419,ICIC015431,Current,Regular,Active,07-02-2024,,781054.21,949826.56
796986158984,811825749419,ICIC015431,Salary,Regular,Active,01-08-2021,,1363966.87,3827401.01
236909601600,811825749419,ICIC015431,Fixed Deposit,Basic,Active,12-12-2023,,1341168.08,2151654.86
37501835120,716435337980,SBIN056936,Salary,Regular,Frozen,17-03-2024,,0.0,0.0
48457704059,716435337980,SBIN056936,NRO,Corporate,Active,29-12-2023,,1590891.9,4510219.81
8462726931356363,649459757142,PUNB065509,NRE,Basic,Active,04-06-2019,,3252310.93,1565001.14
8316391313116134,649459757142,PUNB065509,NRE,Regular,Active,10-01-2020,,1937559.98,3380802.99
9060124645347619,649459757142,PUNB065509,Savings,Regular,Active,16-12-2020,,2996245.52,2433956.87
1549524308865095,989628076250,PUNB081194,Fixed Deposit,Basic,Active,29-10-2022,,472019.87,515723.36
1199094967693624,989628076250,PUNB081194,NRO,Premium,Dormant,11-01-2018,27-06-2021,29081.8,0.0
2141233710217060,989628076250,PUNB081194,NRE,BSBD,Active,08-11-2024,,3196499.38,6054846.73
70916599407880,111444756362,HDFC016736,Savings,Regular,Active,29-02-2024,,2567010.25,2980090.23
65717683669045,111444756362,HDFC016736,Recurring Deposit,BSBD,Active,07-01-2023,,1719512.05,1342100.85
70812020436,679007393544,BKID063585,Salary,Premium,Active,27-11-2017,,4288460.22,8942777.16
270173310759,354122244210,CNRB015481,Current,Corporate,Active,18-04-2024,,922514.82,2028814.06
31217291688,354122244210,CNRB015481,Fixed Deposit,Corporate,Active,02-11-2022,,1823211.64,2476317.34
504846004821,354122244210,CNRB015481,Salary,BSBD,Active,07-04-2023,,1393655.18,2369815.01
31546422518,344021426955,SBIN046765,NRO,Regular,Active,23-03-2022,,3493397.22,4539086.16
56083278788,230766331353,CNRB027397,Salary,Basic,Active,09-09-2024,,1281273.75,8847447.16
2038559601580110,253767991787,PUNB086347,Recurring Deposit,Premium,Active,27-10-2022,,672463.74,2079918.55
8563140698000395,253767991787,PUNB086347,NRE,Premium,Active,05-07-2021,,1392160.12,2622178.38
8922355953869798,253767991787,PUNB086347,Recurring Deposit,BSBD,Active,29-11-2019,,443284.55,763390.05
56716328106,560646303016,SBIN088765,NRO,Premium,Active,28-09-2017,,639104.38,1826514.46
81702262792,560646303016,SBIN088765,NRO,Premium,Active,14-04-2021,,1379145.71,2207902.89
52665268106,753769860599,BKID013151,Current,BSBD,Active,20-01-2019,,7743576.34,4202300.86
923946511926,753769860599,BKID013151,Fixed Deposit,Corporate,Active,02-06-2024,,2820220.09,4059850.17
63202312613009,701714335993,HDFC095032,Fixed Deposit,Premium,Active,19-03-2024,,1378530.1,3208848.02
858496630273,156130669996,ICIC063909,Current,BSBD,Active,29-12-2018,,584728.03,1999579.32
392029920613,156130669996,ICIC063909,Recurring Deposit,Basic,Active,30-10-2023,,3027736.57,3475283.3
555106784644,156130669996,ICIC063909,NRO,BSBD,Active,15-06-2019,,521625.71,2700070.46
7160535790533321,188687690576,PUNB099665,Current,BSBD,Active,20-04-2019,,3635976.22,3864290.18
2305407927460766,188687690576,PUNB099665,Salary,Corporate,Dormant,21-05-2019,10-11-2023,0.0,0.0
1478155793116,705023778042,BKID017037,NRE,Basic,Active,12-06-2024,,265446.13,1235742.97
91662229878654,705023778042,BKID017037,NRO,Basic,Active,07-08-2024,,1364613.2,2888543.91
725316818942,897873401421,BKID098775,NRO,Corporate,Active,27-02-2024,,2340512.45,2722391.4
5962862598544,108011990807,BKID072396,NRE,Premium,Frozen,14-11-2019,,0.0,0.0
4891886050901,686692971736,KKBK058169,Fixed Deposit,Corporate,Active,04-11-2024,,5525369.28,9479653.24
25629669064,686692971736,KKBK058169,Current,Corporate,Active,06-07-2024,,2983102.74,9117045.28
889314252270,828146404936,CNRB087071,NRE,Regular,Active,30-05-2024,,1660950.53,1690469.62
24842814246,828146404936,CNRB087071,NRO,Premium,Active,12-12-2019,,1007924.01,2473459.48
41975957239846,670060503486,BARB015318,Current,Premium,Active,07-04-2022,,2333092.04,4144619.31
83832291846,670060503486,BARB015318,Salary,BSBD,Active,01-05-2021,,1588871.75,1716396.71
735234986087,662748905513,ICIC060168,Savings,BSBD,Active,19-01-2024,,1107576.49,3536305.11
301872770083,662748905513,ICIC060168,Current,BSBD,Active,22-09-2021,,1227209.45,3335305.53
83192330669642,242145451024,IOBA096066,Savings,Basic,Active,27-12-2023,,1296928.56,3509293.58
792443331095,242145451024,IOBA096066,Fixed Deposit,BSBD,Active,30-05-2023,,3145628.21,4989121.67
9178812576593,501754526860,UTIB021088,Fixed Deposit,Regular,Active,27-06-2020,,3705100.43,3859915.75
9269521917380,501754526860,UTIB021088,Salary,Regular,Active,08-05-2020,,1565538.17,1825508.89
92282030652,748425340848,SBIN085181,Current,Regular,Active,08-04-2022,,4599049.66,5234617.75
24294867908,748425340848,SBIN085181,Current,Regular,Active,20-07-2015,,7697006.24,151139.36
25851998935,748425340848,SBIN085181,Fixed Deposit,Basic,Active,02-06-2019,,3933652.87,8019784.19
214788009396,665609095925,ICIC030519,Recurring Deposit,Regular,Active,24-01-2022,,1645301.22,2828601.06
274714738042,665609095925,ICIC030519,Salary,Regular,Active,07-12-2023,,1192540.74,1941848.74
55677377686,553270972299,IOBA057774,NRO,BSBD,Active,26-08-2021,,2542548.19,2656063.18
23426073890680,553270972299,IOBA057774,Fixed Deposit,BSBD,Active,15-04-2020,,3570139.37,4669601.24
40271287695970,195759614069,HDFC097528,Fixed Deposit,Corporate,Active,01-09-2018,,15099491.76,8224951.66
62353983068039,195759614069,HDFC097528,Current,Corporate,Active,13-04-2024,,1152615.58,5738037.05
37557755938842,195759614069,HDFC097528,Current,Regular,Active,19-02-2019,,5232311.3,9747442.12
73448445572,510348419066,SBIN086026,NRO,Regular,Active,08-01-2020,,3330762.93,3834824.67
80567472391,784888716583,BARB025578,Current,Premium,Active,07-09-2024,,4999380.48,9845446.59
21267282927658,784888716583,BARB025578,Fixed Deposit,Premium,Active,28-03-2024,,263793.89,3440206.92
36360071036,784888716583,BARB025578,Recurring Deposit,Basic,Active,24-09-2024,,10328401.25,5204035.32
5383074175481,508782562838,BKID017897,Salary,Corporate,Dormant,26-07-2024,07-11-2024,78391.69,1112.25
250298062250,508782562838,BKID017897,NRE,Premium,Closed,21-03-2024,,0.0,0.0
620546680436,684702187883,IOBA036500,NRO,BSBD,Active,30-07-2021,,3175550.44,4793516.88
527529939548,854423766623,BKID044179,Fixed Deposit,Regular,Active,12-11-2019,,871366.89,3731527.54
85292771631718,854423766623,BKID044179,Current,Regular,Active,23-03-2024,,994064.12,7241527.7
2700181884847,534747624655,KKBK044847,Current,BSBD,Active,16-01-2022,,1462985.81,2383911.34
6548559111217,534747624655,KKBK044847,Recurring Deposit,Premium,Active,05-10-2024,,3603088.37,5200815.43
7069962245601,357478177265,IOBA049347,NRE,Corporate,Active,01-12-2023,,1968882.4,1415105.49
833396355950,357478177265,IOBA049347,NRO,Corporate,Active,11-09-2023,,2024282.77,4791739.76
92841223185,357478177265,IOBA049347,Current,Corporate,Dormant,13-07-2024,12-01-2025,334892.46,5435.55
59717561915,696839271298,SBIN027194,Salary,BSBD,Active,12-06-2023,,6324664.9,4856836.81
23585940634,696839271298,SBIN027194,NRE,Basic,Frozen,03-08-2022,,0.0,0.0
44948648942,696839271298,SBIN027194,Fixed Deposit,Premium,Frozen,13-12-2024,,0.0,0.0
337360265774,229161882637,CNRB059210,Current,Basic,Closed,27-09-2024,,0.0,0.0
54239141987,229161882637,CNRB059210,Savings,Premium,Active,01-04-2023,,3456121.08,3915939.07
549627118279,377069237726,BARB094879,Salary,Regular,Active,13-06-2023,,1408126.29,3231603.45
61385089364,303799927312,IOBA089064,NRE,Premium,Active,13-06-2022,,1462149.26,2585722.35
334845816773,528385506644,KKBK084685,Fixed Deposit,Premium,Closed,23-09-2024,,0.0,0.0
20704582131,528385506644,KKBK084685,Fixed Deposit,Regular,Active,27-04-2023,,2771625.39,6097937.22
51899588854704,924539405083,BARB068529,Fixed Deposit,Basic,Active,03-08-2022,,3583609.2,7121084.24
97477193467,924539405083,BARB068529,NRO,Corporate,Active,24-08-2023,,3198093.97,2904060.14
381287633029,834537927308,ICIC098937,Savings,BSBD,Active,22-01-2018,,1647134.06,2581565.53
595670813625,834537927308,ICIC098937,Fixed Deposit,BSBD,Active,24-01-2018,,1178326.08,683245.07
550155586529,834537927308,ICIC098937,Savings,Corporate,Active,27-01-2023,,1533294.61,4566987.88
24253169485,904113314495,SBIN075647,Savings,Premium,Active,09-07-2024,,1548237.4,2905795.92
33944550868,904113314495,SBIN075647,Savings,Corporate,Active,28-04-2020,,1778490.24,3370326.39
52399132688,670465161822,SBIN042827,Current,Regular,Active,15-12-2020,,1138120.86,940530.47
26103154960,670465161822,SBIN042827,Fixed Deposit,BSBD,Active,25-01-2024,,2660569.95,3606064.23
76823431900,670465161822,SBIN042827,Recurring Deposit,BSBD,Active,23-08-2021,,675674.38,1611590.82
471897572483,118438632981,IOBA085124,NRE,BSBD,Active,15-07-2023,,800486.42,1114053.87
70018069570378,479531035236,HDFC044412,Savings,Premium,Active,03-10-2024,,3027602.53,2297232.54
96575903786213,479531035236,HDFC044412,Fixed Deposit,Basic,Active,21-12-2024,,726132.1,1277554.55
44820658788,530614889340,SBIN059329,NRO,Corporate,Active,13-07-2024,,1464936.67,3302451.32
36890259420,530614889340,SBIN059329,NRE,BSBD,Active,12-05-2024,,1819476.48,4520814.44
38293219429,530614889340,SBIN059329,Recurring Deposit,Corporate,Active,05-11-2024,,777815.06,1263488.77
64959836004649,245612849988,HDFC015274,Salary,BSBD,Active,16-08-2016,,2397248.05,3978938.83
79770433467206,245612849988,HDFC015274,Salary,Regular,Active,04-09-2021,,728863.04,638583.69
63441215761286,245612849988,HDFC015274,Savings,Basic,Active,15-04-2019,,2012548.7,2293695.46
290817587090,256590888975,ICIC054069,Fixed Deposit,Corporate,Active,21-04-2024,,617332.75,2393651.74
649287509581,256590888975,ICIC054069,Current,Basic,Active,31-07-2018,,764438.42,2347037.69
630891744576,256590888975,ICIC054069,Fixed Deposit,BSBD,Active,03-12-2015,,4172785.81,7754125.15
8172642224600,253369297373,KKBK027768,Current,Premium,Active,05-01-2024,,7210658.36,19292570.92
9526751817726,253369297373,KKBK027768,Recurring Deposit,Corporate,Active,23-08-2022,,4849538.42,6119611.23
42482317771,269123724387,SBIN013558,NRE,Basic,Active,27-03-2020,,1513327.79,5170751.27
88156706777,668680156796,SBIN027612,Current,BSBD,Active,27-08-2024,,4011667.27,6814747.3
17411401866,668680156796,SBIN027612,Salary,Regular,Active,11-10-2024,,2030364.27,3405632.28
7050845428168599,367593895031,PUNB011607,Recurring Deposit,Premium,Active,27-01-2024,,12620344.08,12354677.69
7041532729755598,367593895031,PUNB011607,Fixed Deposit,Corporate,Active,20-07-2024,,12704878.34,1861299.74
7176262879288126,367593895031,PUNB011607,Current,BSBD,Closed,18-08-2024,,0.0,0.0
9352616218300,149484634980,IOBA026747,Fixed Deposit,Regular,Dormant,23-03-2017,18-01-2019,0.0,0.0
78482638035,149484634980,IOBA026747,Fixed Deposit,Regular,Frozen,14-11-2018,,0.0,0.0
9327393337234,149484634980,IOBA026747,Fixed Deposit,BSBD,Active,12-03-2021,,940185.56,3654496.67
751233261033,299886175317,ICIC056452,Salary,Corporate,Active,08-07-2020,,1108148.08,3654137.75
802928196616,299886175317,ICIC056452,Savings,Regular,Active,25-08-2021,,1973868.4,1847329.6
9107819008237,141151180463,UTIB061294,Savings,Regular,Dormant,24-11-2024,24-11-2024,1605.89,0.0
9145254294179,141151180463,UTIB061294,NRO,BSBD,Active,18-06-2023,,1804298.85,2039191.84
25791085240,172255618742,BARB084002,Fixed Deposit,Corporate,Active,01-05-2023,,4750465.52,1658995.24
12719105091,673233785193,BKID011381,Savings,Basic,Active,30-01-2017,,1214687.1,4094238.15
932668213926,673233785193,BKID011381,Recurring Deposit,BSBD,Frozen,22-06-2020,,0.0,0.0
59042497633080,638434557590,KKBK025451,Savings,BSBD,Active,16-08-2022,,2343367.83,3392599.55
4891387598556,638434557590,KKBK025451,Recurring Deposit,Basic,Frozen,14-12-2022,,0.0,0.0
2515080272430,638434557590,KKBK025451,Fixed Deposit,Premium,Active,10-03-2023,,781745.32,1244318.84
9170091346128,694062534884,UTIB061055,Current,BSBD,Active,05-03-2023,,783600.53,2085592.97
9274473189604,694062534884,UTIB061055,Recurring Deposit,Corporate,Active,23-12-2018,,1278403.98,1347373.83
9169546836050,694062534884,UTIB061055,Salary,Basic,Active,11-11-2023,,1018369.73,1247993.45
1447675001015,874656689292,BKID047889,Salary,Regular,Active,10-02-2023,,1751164.8,3526111.36
56058880602,570259825400,KKBK053585,Salary,BSBD,Frozen,03-05-2023,,0.0,0.0
327755036746,570259825400,KKBK053585,Fixed Deposit,Corporate,Active,02-10-2024,,288731.38,1128810.6
625837248643,180417477406,ICIC020283,Fixed Deposit,Premium,Active,16-03-2023,,1118749.57,2426606.57
203185984784,180417477406,ICIC020283,Salary,Regular,Active,01-06-2021,,808662.47,1916276.91
297966741471,180417477406,ICIC020283,Current,BSBD,Dormant,02-10-2022,06-02-2025,24209.01,0.0
1020723118764,169205123877,KKBK019056,Salary,Premium,Active,22-02-2023,,2491752.97,4937217.82
71851992103578,897552476168,BKID026757,NRO,Corporate,Active,18-08-2022,,2684918.37,1853341.07
98264571668663,897552476168,BKID026757,Fixed Deposit,Premium,Active,12-07-2019,,3900708.2,3910458.0
591714008820,897552476168,BKID026757,NRO,Premium,Active,27-11-2020,,679982.46,1974097.15
39540748799,672869761426,SBIN061592,Salary,Premium,Active,27-11-2022,,913845.62,3373398.89
16816065189,672869761426,SBIN061592,Salary,Basic,Active,23-02-2023,,479330.7,1667032.69
626568267940,796412825320,KKBK094923,Savings,Corporate,Active,19-06-2020,,4284058.12,5024470.54
5209120971324,796412825320,KKBK094923,NRO,Premium,Active,19-01-2023,,2015756.41,3588095.01
16115323794,275206367867,KKBK052973,Savings,BSBD,Active,17-08-2020,,373163.06,856792.31
1256245153832,275206367867,KKBK052973,Salary,Corporate,Active,19-09-2022,,2658364.93,3917160.31
44732745458489,275206367867,KKBK052973,NRO,BSBD,Active,16-05-2022,,1909758.26,3265259.64
7309881456411118,739408012174,PUNB049973,Current,BSBD,Closed,06-05-2015,,0.0,0.0
6161368492704415,739408012174,PUNB049973,Current,Basic,Dormant,17-11-2017,27-01-2019,41442.95,32037.28
9913332405984,896238319718,KKBK049701,Fixed Deposit,BSBD,Active,07-05-2024,,10223934.49,5161599.48
79689531703925,350656892020,BARB064756,Current,Premium,Active,10-06-2018,,6639421.99,18319571.89
87786180267,350656892020,BARB064756,Current,BSBD,Closed,31-08-2019,,0.0,0.0
12802214587013,308441661048,BARB089909,Current,Corporate,Closed,28-03-2023,,0.0,0.0
113149546133,308441661048,BARB089909,Current,Basic,Active,02-06-2021,,854844.49,2519508.76
7048513069673,188770028727,IOBA052570,Savings,Regular,Active,17-06-2018,,1422184.68,3384351.74
777772037269,253944440419,ICIC044307,Fixed Deposit,Regular,Active,17-07-2018,,2619955.54,7416690.25
437589670990,253944440419,ICIC044307,Fixed Deposit,Corporate,Active,23-07-2023,,5830147.4,7706620.42
996297174399,253944440419,ICIC044307,Current,BSBD,Active,24-01-2019,,5636371.51,17265187.76
53120576515,533841891032,IOBA059388,Salary,Regular,Frozen,10-08-2023,,0.0,0.0
84064005978,533841891032,IOBA059388,NRE,Premium,Active,03-12-2024,,1767443.67,3233704.62
59764420166,533841891032,IOBA059388,Fixed Deposit,BSBD,Active,17-12-2022,,1211762.83,1919776.12
9196816130678,271406516791,UTIB043097,Current,Basic,Active,11-02-2021,,4324971.73,1868957.52
7611354277908794,281662042620,PUNB047373,Savings,BSBD,Dormant,18-12-2016,29-12-2022,2405006.89,25363.45
631332908633,523905329395,BARB065856,NRO,Regular,Active,21-06-2024,,4030695.37,3519902.47
69576136894,523905329395,BARB065856,Salary,Premium,Active,28-07-2024,,1223799.54,2228674.78
111713878324,232557600362,IOBA016599,Fixed Deposit,Basic,Active,09-02-2023,,1518631.86,1913604.57
97243010461833,172154365492,BARB026161,NRE,BSBD,Active,17-02-2023,,2067522.71,4399216.63
31184806910580,370885874444,HDFC034570,NRE,Premium,Active,15-04-2021,,2560030.64,3387870.81
16720464057,331983813014,BKID018022,Savings,Corporate,Active,19-07-2017,,2408226.18,3874179.04
3825597387750,331983813014,BKID018022,Current,Premium,Dormant,02-08-2020,23-07-2022,73435.37,177863.46
9289372420068,486077172371,UTIB061227,Fixed Deposit,BSBD,Active,12-10-2024,,1124611.33,1929161.07
54468860793,966676910251,IOBA091820,Recurring Deposit,BSBD,Active,30-01-2022,,4186340.04,4842037.55
94437593534,966676910251,IOBA091820,Recurring Deposit,Premium,Active,04-03-2024,,814219.21,1623801.43
55804069469,966676910251,IOBA091820,Salary,Regular,Active,30-05-2022,,393968.72,2460083.88
21925753624716,117753190354,BARB079036,Salary,Basic,Active,21-10-2024,,696323.98,1949885.05
50422072658,739245746399,SBIN014572,Current,Corporate,Active,11-06-2020,,3220375.75,4050645.53
26689342767,739245746399,SBIN014572,Current,Regular,Active,27-08-2019,,983024.4,2155910.48
29308672575,739245746399,SBIN014572,Salary,BSBD,Active,09-09-2023,,2519197.74,4864450.8
77440721963853,222234346279,BKID077437,Current,Premium,Active,04-01-2023,,866397.54,2489896.62
430299652533,970632476518,ICIC054160,NRE,Basic,Active,16-04-2024,,2558755.17,4578480.13
23258317412141,516255262290,HDFC029739,Fixed Deposit,Basic,Active,29-03-2024,,1996246.08,3412818.78
51099618410524,516255262290,HDFC029739,Savings,Basic,Dormant,18-11-2022,02-01-2024,4580.06,230739.99
72417813716286,516255262290,HDFC029739,Fixed Deposit,Premium,Dormant,20-09-2024,10-03-2025,0.0,0.0
8046320580109215,684572062369,PUNB072588,Savings,Regular,Active,15-08-2023,,1393168.2,1574424.41
1172752770559603,684572062369,PUNB072588,NRE,Regular,Active,15-12-2022,,1037245.42,1634876.37
6393030994566721,684572062369,PUNB072588,Fixed Deposit,Regular,Active,28-10-2022,,1287122.42,1452185.99
76228210213,773104988191,SBIN064803,NRO,Corporate,Active,16-11-2024,,2186268.71,2217179.86
40438306101,773104988191,SBIN064803,Current,Corporate,Active,25-06-2024,,299636.31,2467099.58
16306011869,773104988191,SBIN064803,Recurring Deposit,BSBD,Active,09-04-2024,,3609817.35,4804273.51
160016751953,581028338494,ICIC065466,NRE,Corporate,Active,29-10-2023,,781870.57,2597300.55
65546762586376,704693023818,CNRB048260,Salary,Corporate,Active,01-01-2020,,2776552.56,4357371.28
75665133850521,704693023818,CNRB048260,Savings,BSBD,Active,15-10-2023,,790479.96,1196772.45
55845734334702,153478432549,HDFC099049,Recurring Deposit,Regular,Active,27-07-2023,,2573421.87,4514376.05
42884518904891,153478432549,HDFC099049,Recurring Deposit,BSBD,Active,09-09-2019,,2616726.91,4051213.63
20341919039239,959046706721,IOBA051629,Savings,BSBD,Active,24-02-2021,,2493850.84,4413206.34
9278607431483,938839415710,UTIB080482,Fixed Deposit,BSBD,Active,24-11-2020,,1065552.3,2181221.58
9220582841082,938839415710,UTIB080482,Current,Regular,Dormant,14-05-2020,17-08-2024,0.0,245687.14
9264339325617,938839415710,UTIB080482,Fixed Deposit,Regular,Active,22-02-2015,,130991.07,284759.64
20035630290,834940348064,SBIN075419,Current,Corporate,Active,29-06-2024,,1554169.61,9333831.91
19432226896,668804002083,KKBK074110,Fixed Deposit,BSBD,Active,19-10-2020,,4335149.32,10274679.3
75147058216622,668804002083,KKBK074110,Fixed Deposit,Corporate,Active,24-05-2024,,7509847.77,7733022.71
9790352832343,668804002083,KKBK074110,Current,Regular,Active,09-01-2020,,1010828.76,526592.06
78752693328,934579159904,BARB020752,Recurring Deposit,Corporate,Dormant,06-10-2021,06-11-2021,3597.99,956.7
21664573713,934579159904,BARB020752,Fixed Deposit,Corporate,Active,24-11-2024,,7745789.75,6726200.84
62434033832,934579159904,BARB020752,NRE,Corporate,Active,19-12-2022,,8312285.67,2955754.73
768096737565,399528825945,IOBA082462,Savings,Regular,Active,06-10-2021,,7707288.14,8347415.34
40363118538569,399528825945,IOBA082462,Current,Basic,Active,02-12-2022,,4464208.48,6942666.22
27495301677747,130571442762,KKBK038282,NRE,Basic,Active,03-04-2023,,2332152.7,3409572.22
27963813444,130571442762,KKBK038282,Salary,Premium,Active,21-01-2023,,982274.71,1526966.3
52327722934,539491275567,SBIN052538,Recurring Deposit,Regular,Active,14-04-2023,,2136554.86,3465662.42
88974204511,539491275567,SBIN052538,NRO,Corporate,Active,26-11-2023,,2186397.17,3020545.71
44570531805,539491275567,SBIN052538,Current,Corporate,Active,31-03-2019,,994846.45,2744997.56
757684561899,985858042437,ICIC039802,NRO,Corporate,Active,05-03-2020,,462010.92,983494.99
951066519781,985858042437,ICIC039802,Savings,BSBD,Active,01-11-2021,,291059.23,722184.17
283675666994,985858042437,ICIC039802,Current,Premium,Active,16-06-2022,,2021805.83,2596368.12
23503707172592,343060444571,BKID055258,Fixed Deposit,Corporate,Active,25-11-2022,,2092959.44,3219005.29
3105066519601811,143899320447,PUNB037173,Fixed Deposit,BSBD,Active,20-09-2018,,1746744.31,2825548.0
94139581204788,747024881844,HDFC072012,NRO,Regular,Active,17-06-2023,,2512915.48,2893724.91
49676812482014,747024881844,HDFC072012,Current,Premium,Active,08-07-2020,,1037118.52,2408173.28
871465003601,808494089748,ICIC063671,Salary,Basic,Active,28-04-2021,,1126174.8,3203404.2
316438000350,808494089748,ICIC063671,Recurring Deposit,Regular,Active,07-03-2017,,856430.89,4126540.87
665898683856,808494089748,ICIC063671,Fixed Deposit,BSBD,Active,29-07-2020,,1521102.74,2550248.97
42846029815,178243384143,BKID032601,Current,Corporate,Active,21-02-2023,,862332.96,2803557.66
7789554573459,178243384143,BKID032601,Savings,Basic,Dormant,11-05-2023,04-02-2025,0.0,0.0
559224995794,178243384143,BKID032601,Recurring Deposit,Corporate,Active,26-06-2024,,900154.42,2358533.64
77214926183,694420081433,SBIN059829,Savings,Premium,Active,20-04-2024,,397860.05,1233950.24
9217969266550,467992729019,UTIB064692,Recurring Deposit,Corporate,Active,01-04-2022,,2618728.73,3129367.95
99171927731,396231121896,KKBK029379,NRE,Regular,Active,23-04-2017,,405284.0,1089622.66
47851414682146,396231121896,KKBK029379,Fixed Deposit,Basic,Active,09-08-2024,,2513387.77,3392098.18
85411423468652,396231121896,KKBK029379,NRE,BSBD,Active,22-04-2024,,1023484.67,4225942.14
84531359600131,745897203890,HDFC046836,Fixed Deposit,Corporate,Active,29-11-2023,,633970.39,2637044.21
9201951570228,883939484490,UTIB073364,Current,Basic,Active,20-09-2021,,3797860.56,6209293.74
9294210992614,883939484490,UTIB073364,Recurring Deposit,BSBD,Active,12-12-2023,,399608.3,970922.22
17729325367,959939326252,SBIN049092,NRO,Corporate,Active,17-12-2016,,1243005.96,3404418.92
29979206761,959939326252,SBIN049092,Current,Basic,Active,13-11-2022,,4174271.52,5026110.29
80913508821,959939326252,SBIN049092,Savings,Corporate,Active,16-04-2018,,1750885.96,3333244.03
850251053538,962435541643,ICIC043274,NRE,Basic,Active,08-07-2020,,2760258.84,3404855.39
18541489969576,238476886539,HDFC041290,Recurring Deposit,Basic,Active,12-05-2023,,2989809.95,2197728.0
5438863110482,925102399269,IOBA042761,NRO,Premium,Active,11-06-2024,,880747.71,1654506.33
40311481124,925102399269,IOBA042761,NRE,Premium,Active,23-06-2023,,475882.07,775429.31
5670484669387,925102399269,IOBA042761,Current,Premium,Frozen,08-10-2023,,0.0,0.0
67779344317,873608062212,SBIN051727,Fixed Deposit,Basic,Active,24-09-2024,,590408.71,870797.05
59629368355,873608062212,SBIN051727,Current,Corporate,Active,13-04-2023,,3692010.15,5692798.05
813479623438,937064284857,BKID060801,Savings,BSBD,Active,11-11-2021,,714590.93,1181096.29
123338327044,937064284857,BKID060801,Savings,Premium,Active,08-05-2021,,2891794.33,4192399.43
53790497327136,937064284857,BKID060801,Recurring Deposit,BSBD,Active,05-09-2023,,1065192.81,2837149.7
10584726456,428574468115,SBIN098841,Recurring Deposit,Premium,Active,02-03-2017,,2697814.97,3040877.25
43685307245,428574468115,SBIN098841,Savings,BSBD,Active,05-08-2022,,2417931.56,1726739.09
486034902887,678894315380,BARB059779,Current,Corporate,Active,30-07-2024,,106426.89,1024753.32
9163310635340,803575335459,UTIB029303,Current,Premium,Active,02-10-2023,,613832.87,1915487.65
9246423338483,803575335459,UTIB029303,Current,Basic,Active,04-10-2024,,2921723.05,3338497.98
9119777582981,803575335459,UTIB029303,NRO,Corporate,Active,04-10-2021,,2383593.71,3264388.32
4989810684130,216690985333,KKBK071560,Savings,Premium,Active,30-08-2018,,1373692.13,2334928.59
