wallet_id,customer_cif,wallet_kyc_category,wallet_status,wallet_opening_date,escrow_account_linked,per_txn_limit,daily_txn_limit,monthly_txn_limit,annual_txn_limit,max_balance_limit,linked_bank_account
WLT829957247153,418774746940,Full KYC,Active,04-10-2023,ESC6299794807519,200000,200000,200000,2400000,200000,9245140850297
WLT426616047137,634021645024,Minimum KYC,Active,18-12-2021,ESC7433480906358,10000,10000,10000,120000,10000,31101008520185
WLT176394048711,499283724837,Minimum KYC,Active,20-10-2023,ESC1129580288947,10000,10000,10000,120000,10000,29854343372
WLT834823348983,868250051645,Full KYC,Active,06-10-2024,ESC8439911523730,200000,200000,200000,2400000,200000,9164801544580
WLT463738907776,826220450400,Full KYC,Active,12-03-2019,ESC4071813782602,200000,200000,200000,2400000,200000,216094138216
WLT441718250920,432929522548,Minimum KYC,Active,06-02-2023,ESC8843153617632,10000,10000,10000,120000,10000,34941820312
WLT215406228620,464428437690,Full KYC,Active,29-01-2019,ESC2798376300692,200000,200000,200000,2400000,200000,30614580560
WLT140711886642,556705951501,Minimum KYC,Suspended,01-10-2017,ESC8242061301657,10000,10000,10000,120000,10000,40286828727384
WLT250515490207,198766321252,Minimum KYC,Suspended,25-07-2022,ESC3457889097656,10000,10000,10000,120000,10000,9116492976807
WLT672684272453,599317155371,Full KYC,Active,01-04-2024,ESC7109767704914,200000,200000,200000,2400000,200000,29746033233
WLT067857994319,855783220901,Full KYC,Active,10-11-2023,ESC6219369116344,200000,200000,200000,2400000,200000,9188743479947
WLT565012351876,827743023356,Full KYC,Active,05-03-2024,ESC8894273490235,200000,200000,200000,2400000,200000,32978510825429
WLT985753910205,570122270906,Full KYC,Active,24-04-2020,ESC6527481843537,200000,200000,200000,2400000,200000,286632286266
WLT979945476443,582284352483,Full KYC,Active,04-01-2021,ESC5271768709162,200000,200000,200000,2400000,200000,18993117205829
WLT702338215830,545911399756,Minimum KYC,Active,11-09-2024,ESC8993669689269,10000,10000,10000,120000,10000,3595182131782
WLT448036635371,222928816517,Full KYC,Active,28-02-2023,ESC3138491733896,200000,200000,200000,2400000,200000,5795363411818313
WLT424782314406,320085978332,Minimum KYC,Active,14-10-2023,ESC9878163476088,10000,10000,10000,120000,10000,9120193972308
WLT434268096683,569807077531,Minimum KYC,Active,19-02-2022,ESC4550455853981,10000,10000,10000,120000,10000,59134579024
WLT004386667806,538578616614,Full KYC,Active,13-03-2024,ESC4401205858912,200000,200000,200000,2400000,200000,9157803843649
WLT097619029045,692121652969,Minimum KYC,Active,29-08-2022,ESC9536503290588,10000,10000,10000,120000,10000,4493046014263
WLT100871422721,806033177259,Full KYC,Active,04-03-2020,ESC2046339047691,200000,200000,200000,2400000,200000,25325146219801
WLT657517632812,745632926266,Minimum KYC,Active,09-06-2020,ESC4204947116987,10000,10000,10000,120000,10000,45614672058
WLT237140977129,159500770029,Full KYC,Active,30-05-2022,ESC6555167219335,200000,200000,200000,2400000,200000,3924387948202
WLT134281388290,763359466540,Minimum KYC,Active,01-10-2022,ESC5705415192025,10000,10000,10000,120000,10000,65307377076406
WLT155327902057,807642711150,Full KYC,Suspended,09-02-2023,ESC6780976469716,200000,200000,200000,2400000,200000,44563692494804
WLT004279336506,823672996535,Full KYC,Active,08-12-2020,ESC1470954049816,200000,200000,200000,2400000,200000,6516904706857879
WLT258257365229,587815211975,Minimum KYC,Active,15-08-2023,ESC5270544617979,10000,10000,10000,120000,10000,8324478679099
WLT809271602302,646542620656,Minimum KYC,Active,11-02-2020,ESC7771541208916,10000,10000,10000,120000,10000,810617781172
WLT135099000727,259125503337,Full KYC,Active,09-09-2022,ESC9886047632758,200000,200000,200000,2400000,200000,9289058277006
WLT359390677354,815161726426,Minimum KYC,Active,21-01-2017,ESC1652119332920,10000,10000,10000,120000,10000,47487222241438
WLT082723973385,174511877323,Minimum KYC,Closed,05-04-2021,ESC6653679875575,10000,10000,10000,120000,10000,9117909405292
WLT178991686594,594883958757,Minimum KYC,Active,31-12-2022,ESC6199996127562,10000,10000,10000,120000,10000,717972288675
WLT272211118892,359663738434,Minimum KYC,Active,02-12-2024,ESC4432504515943,10000,10000,10000,120000,10000,3513021091142
WLT977507372453,706247522038,Full KYC,Active,18-08-2024,ESC7424601330383,200000,200000,200000,2400000,200000,34527625518300
WLT241251500262,124045795221,Full KYC,Active,22-02-2015,ESC9510740999448,200000,200000,200000,2400000,200000,84087792977
WLT557522459623,612738740742,Minimum KYC,Active,17-01-2024,ESC5511521113516,10000,10000,10000,120000,10000,25946604563182
WLT069994478289,506370898694,Minimum KYC,Active,02-12-2024,ESC4009412958636,10000,10000,10000,120000,10000,1943907057567
WLT158676891871,513965340752,Full KYC,Active,31-01-2024,ESC4958423604281,200000,200000,200000,2400000,200000,955010416150
WLT363603326730,429501889696,Full KYC,Closed,14-01-2024,ESC5436514508406,200000,200000,200000,2400000,200000,3983502633885582
WLT805493413097,400708641630,Minimum KYC,Active,24-07-2024,ESC7900889416577,10000,10000,10000,120000,10000,94379009019695
WLT863429369234,477649282862,Full KYC,Active,20-03-2021,ESC5478333361650,200000,200000,200000,2400000,200000,47762697184094
WLT208937395802,117181943881,Minimum KYC,Active,24-11-2023,ESC1616082722631,10000,10000,10000,120000,10000,390378729218
WLT450046415783,891537663426,Full KYC,Active,27-09-2021,ESC9174293552725,200000,200000,200000,2400000,200000,120570770052
WLT924657351122,721017450744,Full KYC,Active,28-10-2024,ESC5250166802728,200000,200000,200000,2400000,200000,53578053334
WLT980332753338,493318346005,Minimum KYC,Active,22-05-2024,ESC8694187336919,10000,10000,10000,120000,10000,95102406990381
WLT810685454378,862712951237,Minimum KYC,Active,30-05-2024,ESC9559449529557,10000,10000,10000,120000,10000,62877140549
WLT692855053948,579711021710,Minimum KYC,Closed,28-04-2022,ESC9810157883540,10000,10000,10000,120000,10000,669628138204
WLT642493501522,539344348543,Minimum KYC,Active,17-12-2023,ESC8000229382339,10000,10000,10000,120000,10000,26927016163929
WLT162891743831,591814060379,Full KYC,Closed,13-12-2022,ESC1206473933477,200000,200000,200000,2400000,200000,224510378663
WLT154544019223,955752054836,Full KYC,Active,10-10-2024,ESC6805984854307,200000,200000,200000,2400000,200000,8527676187020803
WLT130454146919,503196082631,Minimum KYC,Active,25-01-2025,ESC6675879888722,10000,10000,10000,120000,10000,78221770532870
WLT298843136765,627627880104,Minimum KYC,Active,26-01-2022,ESC4234180684600,10000,10000,10000,120000,10000,9059752678501
WLT292952343678,614364189243,Full KYC,Active,04-06-2021,ESC9481670325790,200000,200000,200000,2400000,200000,38412333733404
WLT622487744332,734722710328,Full KYC,Active,10-06-2022,ESC3858013531789,200000,200000,200000,2400000,200000,3377780685038
WLT319627393373,377702297058,Minimum KYC,Active,19-06-2017,ESC7362559777941,10000,10000,10000,120000,10000,2362384264266
WLT382683995640,886828831822,Full KYC,Active,08-01-2020,ESC8560528085324,200000,200000,200000,2400000,200000,3660428320928169
WLT592612381351,409516845002,Full KYC,Active,11-08-2020,ESC3699709824731,200000,200000,200000,2400000,200000,50540978145
WLT724639380057,250836866774,Full KYC,Active,19-01-2023,ESC3476899644967,200000,200000,200000,2400000,200000,4015746316868380
WLT988582153359,907471727815,Minimum KYC,Active,10-12-2021,ESC5524878830515,10000,10000,10000,120000,10000,39901073686459
WLT616879340534,344672195229,Minimum KYC,Active,02-04-2020,ESC2042851142641,10000,10000,10000,120000,10000,358157811367
WLT268711672691,309140423999,Minimum KYC,Active,23-09-2023,ESC6986827099165,10000,10000,10000,120000,10000,97889958706726
WLT797827094282,193884723610,Minimum KYC,Active,20-07-2021,ESC7417547865631,10000,10000,10000,120000,10000,308771223753
WLT486744181500,339072851480,Full KYC,Active,10-05-2019,ESC5455543077535,200000,200000,200000,2400000,200000,9204797364314
WLT980161491270,214615570818,Full KYC,Active,27-01-2024,ESC6625179872174,200000,200000,200000,2400000,200000,59097798322990
WLT914753771904,976304843738,Full KYC,Active,08-01-2025,ESC4502820736949,200000,200000,200000,2400000,200000,53618361983
WLT770249389460,344129707432,Full KYC,Active,17-11-2020,ESC4449220352872,200000,200000,200000,2400000,200000,9235375936045
WLT621383143962,528463261950,Minimum KYC,Closed,09-09-2022,ESC5558403361967,10000,10000,10000,120000,10000,24895939219
WLT206923905465,399507395082,Full KYC,Active,12-09-2021,ESC1340167332130,200000,200000,200000,2400000,200000,36859257963
WLT192946740774,335145614166,Full KYC,Active,22-10-2023,ESC5199855722767,200000,200000,200000,2400000,200000,322472820095
WLT115052076315,941209495360,Minimum KYC,Active,28-07-2017,ESC5411799938710,10000,10000,10000,120000,10000,911386904915
WLT137147296369,430385218889,Full KYC,Active,06-10-2022,ESC7400859303858,200000,200000,200000,2400000,200000,143776734573
WLT419936833471,892374821824,Minimum KYC,Active,11-05-2020,ESC4083124319579,10000,10000,10000,120000,10000,13756626967
WLT854505242099,990556644647,Full KYC,Active,15-08-2018,ESC8421848877335,200000,200000,200000,2400000,200000,32057997799
WLT600627982554,419633394381,Full KYC,Active,16-10-2018,ESC9313024364332,200000,200000,200000,2400000,200000,78263783487128
WLT748262302593,126096889292,Minimum KYC,Active,29-05-2020,ESC7003558728625,10000,10000,10000,120000,10000,99401850787
WLT300398920114,938191888751,Minimum KYC,Active,16-10-2022,ESC4761099897066,10000,10000,10000,120000,10000,970983184773
WLT657030903871,313922442329,Full KYC,Active,01-10-2018,ESC3903551604971,200000,200000,200000,2400000,200000,78322297980
WLT959584653057,949424704620,Minimum KYC,Active,09-02-2024,ESC4995359271912,10000,10000,10000,120000,10000,47446627518772
WLT711375345957,801630280781,Full KYC,Active,09-10-2022,ESC8757723468490,200000,200000,200000,2400000,200000,30119482723
WLT495899940464,607108712347,Minimum KYC,Active,05-03-2021,ESC7314593306023,10000,10000,10000,120000,10000,65235622007794
WLT949771703792,229239265362,Minimum KYC,Active,05-11-2024,ESC3376362816164,10000,10000,10000,120000,10000,78818214430
WLT653577431504,305044632780,Full KYC,Active,22-10-2024,ESC9872515510916,200000,200000,200000,2400000,200000,1909549997337
WLT793555027455,390334539046,Minimum KYC,Active,30-10-2021,ESC5809794187427,10000,10000,10000,120000,10000,921144890176
WLT069316859609,701713617575,Minimum KYC,Active,11-07-2023,ESC7513669220723,10000,10000,10000,120000,10000,50857361821
WLT432261336073,787273574161,Minimum KYC,Suspended,03-03-2024,ESC2639754486245,10000,10000,10000,120000,10000,4571379489969
WLT503625671446,211491972372,Full KYC,Active,20-12-2023,ESC6653532487111,200000,200000,200000,2400000,200000,5489696325925
WLT154425875392,874311906989,Full KYC,Active,29-01-2024,ESC6116172059954,200000,200000,200000,2400000,200000,81496842595034
WLT339348747592,107785059144,Full KYC,Active,29-12-2020,ESC7271084731541,200000,200000,200000,2400000,200000,91573825769233
WLT187523594234,388614355697,Minimum KYC,Active,13-12-2022,ESC5427098481915,10000,10000,10000,120000,10000,42888540479
WLT559031016071,951966960713,Full KYC,Active,15-06-2021,ESC9902552274465,200000,200000,200000,2400000,200000,77171571354
WLT225913697466,875193565887,Full KYC,Active,23-08-2019,ESC4923914995460,200000,200000,200000,2400000,200000,659873979429
WLT612402476361,670313225775,Full KYC,Suspended,02-11-2023,ESC2012442572555,200000,200000,200000,2400000,200000,9258990723070
WLT908909737844,776536080513,Full KYC,Active,27-06-2022,ESC2429264356913,200000,200000,200000,2400000,200000,84792697904
WLT424882903989,830402125810,Full KYC,Active,01-10-2017,ESC7380890005392,200000,200000,200000,2400000,200000,71172734962
WLT987971570350,512104472080,Full KYC,Active,12-04-2024,ESC9783577849720,200000,200000,200000,2400000,200000,65028115175538
WLT826186076956,411283406797,Full KYC,Active,05-06-2022,ESC4129999691939,200000,200000,200000,2400000,200000,57025553986715
WLT001026335268,224468874397,Minimum KYC,Suspended,17-06-2023,ESC1920918323633,10000,10000,10000,120000,10000,5268967710450636
WLT195542008187,980649751863,Full KYC,Closed,24-08-2024,ESC7946706002042,200000,200000,200000,2400000,200000,72532823377448
WLT483919894204,944340384664,Full KYC,Active,15-07-2021,ESC4152426250445,200000,200000,200000,2400000,200000,82718315663153
WLT683638827049,253159918029,Full KYC,Active,25-03-2021,ESC3450181343540,200000,200000,200000,2400000,200000,11828603700
WLT549389263634,742049574221,Full KYC,Active,12-02-2020,ESC3152040289854,200000,200000,200000,2400000,200000,855242173697
WLT106394319646,347683094393,Full KYC,Active,30-11-2018,ESC4646248916362,200000,200000,200000,2400000,200000,955465576252
WLT659295140001,542473436073,Full KYC,Active,21-01-2024,ESC9261515910041,200000,200000,200000,2400000,200000,39463090242600
WLT544394549818,648979939138,Minimum KYC,Active,08-01-2024,ESC7752717773971,10000,10000,10000,120000,10000,9273378349407
WLT292429310663,390705421330,Minimum KYC,Closed,04-05-2020,ESC7613999816995,10000,10000,10000,120000,10000,90068826490
WLT680777116260,798765007395,Minimum KYC,Active,21-07-2022,ESC4164995398474,10000,10000,10000,120000,10000,334501584999
WLT526338162679,922231780816,Full KYC,Active,29-06-2018,ESC4167615136405,200000,200000,200000,2400000,200000,41781441469
WLT048867338053,970228413735,Minimum KYC,Active,06-02-2022,ESC6024810107777,10000,10000,10000,120000,10000,676610665644
WLT580945214643,950014468151,Full KYC,Active,30-01-2019,ESC9084418620127,200000,200000,200000,2400000,200000,68101985603
WLT971681947585,607136110737,Full KYC,Active,23-05-2022,ESC8400046291163,200000,200000,200000,2400000,200000,603171674038
WLT941393586688,869116761274,Full KYC,Active,14-05-2024,ESC9778291118597,200000,200000,200000,2400000,200000,51835643788
WLT331055517615,233721855946,Full KYC,Active,29-04-2023,ESC8891707722897,200000,200000,200000,2400000,200000,155847836534
WLT145343820045,200847905709,Minimum KYC,Active,29-05-2020,ESC1836592442317,10000,10000,10000,120000,10000,3766132166906
WLT900531172588,871026094420,Full KYC,Active,03-01-2025,ESC3769925701324,200000,200000,200000,2400000,200000,56546732790
WLT244249323669,871082767699,Full KYC,Active,17-06-2016,ESC3526912731810,200000,200000,200000,2400000,200000,4265380965398656
WLT798276526774,414798304616,Full KYC,Active,26-09-2022,ESC6786676379300,200000,200000,200000,2400000,200000,225970829207
WLT488953213419,475502695551,Full KYC,Active,31-01-2022,ESC6361618785644,200000,200000,200000,2400000,200000,47702490549
WLT435248363669,882669043920,Minimum KYC,Active,08-08-2021,ESC7591497894536,10000,10000,10000,120000,10000,9124098027020
WLT640502007185,118112874655,Minimum KYC,Active,26-06-2024,ESC6868549950116,10000,10000,10000,120000,10000,387047274622
WLT248980201855,223005401501,Full KYC,Active,22-04-2023,ESC2934384156230,200000,200000,200000,2400000,200000,6373590007434
WLT252007248120,565292528235,Full KYC,Active,17-09-2023,ESC9945775350980,200000,200000,200000,2400000,200000,25211361316707
WLT862988031186,633511897952,Full KYC,Active,14-07-2024,ESC7590226739360,200000,200000,200000,2400000,200000,41995989786331
WLT238471129434,209927581746,Full KYC,Active,25-10-2024,ESC7388448636122,200000,200000,200000,2400000,200000,473498908266
WLT874599985162,835559982130,Full KYC,Suspended,27-10-2021,ESC5563581189155,200000,200000,200000,2400000,200000,46726651684722
WLT696885864719,223287234262,Minimum KYC,Closed,08-09-2017,ESC9185841270603,10000,10000,10000,120000,10000,96851501988
WLT942861155253,123158191415,Minimum KYC,Active,13-06-2019,ESC1319103276675,10000,10000,10000,120000,10000,59183819504681
WLT536493171901,195411333339,Minimum KYC,Active,20-04-2024,ESC8184811377548,10000,10000,10000,120000,10000,4596098872101224
WLT811986048542,458069302124,Minimum KYC,Suspended,06-05-2023,ESC3549622091905,10000,10000,10000,120000,10000,9269494976365
WLT062387734860,701017524462,Full KYC,Active,24-12-2021,ESC6534778667372,200000,200000,200000,2400000,200000,43862838491956
WLT846840448637,311745128683,Full KYC,Active,26-02-2023,ESC7219161711632,200000,200000,200000,2400000,200000,1791542722805
WLT858300226924,585068196637,Minimum KYC,Active,04-06-2024,ESC4137279308743,10000,10000,10000,120000,10000,4941793402685
WLT663112109501,432530303884,Minimum KYC,Active,09-07-2022,ESC2046059929235,10000,10000,10000,120000,10000,88408955102
WLT908988736668,915860963590,Full KYC,Active,30-03-2023,ESC5132254572041,200000,200000,200000,2400000,200000,91937623116
WLT354642862259,626006801963,Full KYC,Active,06-03-2024,ESC1111447570701,200000,200000,200000,2400000,200000,12639084263316
WLT140824663567,180867901636,Full KYC,Active,23-12-2024,ESC5080615793615,200000,200000,200000,2400000,200000,74160120737958
WLT047226557994,772571463773,Full KYC,Active,03-09-2019,ESC3477301729637,200000,200000,200000,2400000,200000,9297624794313
WLT878316788134,671982905361,Full KYC,Active,08-03-2019,ESC1888055656146,200000,200000,200000,2400000,200000,79254276552747
WLT556905434923,832259696835,Full KYC,Active,18-10-2023,ESC1683567046844,200000,200000,200000,2400000,200000,63750955213
WLT863414765754,157898492032,Full KYC,Active,18-04-2024,ESC6853094475057,200000,200000,200000,2400000,200000,12201797958
WLT175592117447,535875746520,Full KYC,Active,07-05-2021,ESC7957387833149,200000,200000,200000,2400000,200000,437254391515
WLT344993270416,959794496296,Full KYC,Active,02-02-2024,ESC6270047875055,200000,200000,200000,2400000,200000,40419926121
WLT333405427162,294937352531,Full KYC,Active,11-05-2022,ESC2071695371063,200000,200000,200000,2400000,200000,6439139560656995
WLT305028447750,763560979619,Full KYC,Active,10-01-2023,ESC5631013545294,200000,200000,200000,2400000,200000,8230443171304763
WLT080383389613,961201910060,Full KYC,Active,22-02-2017,ESC5033899354252,200000,200000,200000,2400000,200000,4834203453199
WLT367191310204,321689632299,Full KYC,Active,17-10-2019,ESC9459863118492,200000,200000,200000,2400000,200000,787832011143
WLT185198442308,459207957008,Minimum KYC,Closed,22-09-2024,ESC5490217281223,10000,10000,10000,120000,10000,21987629356822
WLT100573311435,165171199462,Minimum KYC,Active,09-06-2020,ESC7491850128430,10000,10000,10000,120000,10000,907350594944
WLT419557279624,605509455902,Minimum KYC,Active,07-08-2017,ESC4015752020036,10000,10000,10000,120000,10000,77514810319
WLT525249442644,171512284232,Minimum KYC,Active,02-12-2016,ESC8843663951390,10000,10000,10000,120000,10000,77659426366
WLT109930853732,321448773598,Full KYC,Active,22-10-2024,ESC4057035484512,200000,200000,200000,2400000,200000,9211363048691
WLT243308193335,794833539305,Full KYC,Active,17-09-2023,ESC2066739957914,200000,200000,200000,2400000,200000,952451875962
WLT589041777783,215845286454,Full KYC,Active,01-12-2016,ESC6351478172072,200000,200000,200000,2400000,200000,19327803571510
WLT961507962377,743443172817,Minimum KYC,Active,30-09-2024,ESC5387200109764,10000,10000,10000,120000,10000,8270377069162
WLT752770116805,508566708888,Full KYC,Active,27-04-2023,ESC9487785253155,200000,200000,200000,2400000,200000,2669637684663
WLT628373996388,765389121598,Minimum KYC,Active,07-02-2024,ESC1031568261485,10000,10000,10000,120000,10000,45012223340723
WLT233810944547,619931349447,Full KYC,Active,03-11-2022,ESC1741847595038,200000,200000,200000,2400000,200000,849126737476
WLT819118402542,714109431660,Full KYC,Active,23-07-2021,ESC5818487486177,200000,200000,200000,2400000,200000,5530174245107452
WLT399076274858,950315259306,Full KYC,Active,03-12-2022,ESC6816080769767,200000,200000,200000,2400000,200000,6915383093764
WLT079594692780,132915018273,Minimum KYC,Active,10-10-2021,ESC1756083077415,10000,10000,10000,120000,10000,86840670000
WLT324184312241,549674323287,Full KYC,Active,09-03-2024,ESC5589884415709,200000,200000,200000,2400000,200000,6919206228227
WLT228083621845,779998645791,Minimum KYC,Active,14-09-2019,ESC9132651975345,10000,10000,10000,120000,10000,381438294474
WLT025570417755,217671339032,Minimum KYC,Active,22-08-2022,ESC5879317998411,10000,10000,10000,120000,10000,9159631144920
WLT899098477365,505546826730,Full KYC,Active,07-03-2024,ESC1560235961178,200000,200000,200000,2400000,200000,88209031335
WLT778618327529,811734011396,Full KYC,Active,25-02-2022,ESC7458139331665,200000,200000,200000,2400000,200000,631090680806
WLT425402104382,514874368835,Full KYC,Active,03-09-2020,ESC4111226377136,200000,200000,200000,2400000,200000,2286149514007583
WLT821799887750,845195656773,Full KYC,Active,05-12-2022,ESC9347196176213,200000,200000,200000,2400000,200000,30611040679267
WLT031251585951,389285392052,Full KYC,Active,01-02-2017,ESC1892419158665,200000,200000,200000,2400000,200000,9656021721432
WLT878735714072,711037588124,Full KYC,Active,24-05-2023,ESC3922282827891,200000,200000,200000,2400000,200000,32121937018
WLT270117590469,232113225931,Full KYC,Suspended,30-11-2024,ESC2867610703382,200000,200000,200000,2400000,200000,1082863173363033
WLT384070795122,305561618553,Minimum KYC,Suspended,19-05-2022,ESC6931545558500,10000,10000,10000,120000,10000,9143654046757
WLT967110599730,728263126078,Minimum KYC,Active,26-04-2021,ESC6185518720770,10000,10000,10000,120000,10000,8941546677201
WLT796207912306,897050470846,Minimum KYC,Active,16-06-2018,ESC8038948082884,10000,10000,10000,120000,10000,672030517972
WLT310301276602,595654249028,Full KYC,Active,25-08-2022,ESC4643056656015,200000,200000,200000,2400000,200000,678882909105
WLT794094571084,291835665845,Minimum KYC,Active,10-06-2022,ESC2316590891313,10000,10000,10000,120000,10000,1200217615793
WLT924764087673,302401003317,Full KYC,Closed,04-04-2023,ESC4349582712233,200000,200000,200000,2400000,200000,65387442580
WLT791104232661,383898979686,Full KYC,Active,14-02-2024,ESC1704484142753,200000,200000,200000,2400000,200000,99059282514
WLT788178527186,470056397268,Full KYC,Closed,06-07-2023,ESC9004226955411,200000,200000,200000,2400000,200000,9402553964346
WLT071582090236,356401681658,Full KYC,Active,22-10-2024,ESC9397974496240,200000,200000,200000,2400000,200000,935770571173
WLT882656317809,141604539546,Full KYC,Active,01-09-2023,ESC3522578372029,200000,200000,200000,2400000,200000,54735428271304
WLT053095064462,252125146799,Full KYC,Active,26-01-2016,ESC9806025460158,200000,200000,200000,2400000,200000,5761762632932
WLT056094480148,840035761386,Full KYC,Active,28-08-2020,ESC1642971667580,200000,200000,200000,2400000,200000,671466560355
WLT295300252905,743614874129,Minimum KYC,Active,24-03-2023,ESC2403326958002,10000,10000,10000,120000,10000,893384033298
WLT753007748808,601212495286,Full KYC,Active,01-05-2022,ESC4209885166762,200000,200000,200000,2400000,200000,190309405837
WLT111336344399,564962317038,Minimum KYC,Suspended,02-12-2021,ESC9789490038442,10000,10000,10000,120000,10000,61234918002521
WLT375838979272,686968000575,Minimum KYC,Active,09-07-2020,ESC9897830485187,10000,10000,10000,120000,10000,2480723706349782
WLT780520531937,864552350209,Full KYC,Suspended,07-09-2024,ESC8311422326645,200000,200000,200000,2400000,200000,475524421439
WLT006108669648,616434119144,Full KYC,Suspended,30-06-2020,ESC6857989141098,200000,200000,200000,2400000,200000,625009030316
WLT317202664521,670643059676,Minimum KYC,Active,06-10-2023,ESC2862572600365,10000,10000,10000,120000,10000,86095709700087
WLT311024932590,718380235104,Minimum KYC,Active,23-11-2023,ESC5011691705685,10000,10000,10000,120000,10000,4519677704257892
WLT384827634179,790699866455,Full KYC,Active,20-10-2022,ESC8795512494527,200000,200000,200000,2400000,200000,33427634661563
WLT968635036333,597527919256,Minimum KYC,Active,18-04-2023,ESC9830981668710,10000,10000,10000,120000,10000,27074078295
WLT815992399531,248512541669,Minimum KYC,Active,25-04-2022,ESC4400741708901,10000,10000,10000,120000,10000,56213808741
WLT750290046268,326474229650,Minimum KYC,Active,30-03-2019,ESC4194800347162,10000,10000,10000,120000,10000,9298956295701
WLT947669889198,529222629971,Minimum KYC,Active,08-06-2020,ESC3682893658279,10000,10000,10000,120000,10000,1494337326893384
WLT638386340761,404834536610,Full KYC,Active,31-10-2023,ESC5037576776746,200000,200000,200000,2400000,200000,8254931828159190
WLT700513179058,755032155184,Minimum KYC,Active,02-08-2024,ESC6947005810494,10000,10000,10000,120000,10000,9868057198643377
WLT775107163643,248405426476,Full KYC,Closed,01-08-2019,ESC9320750752366,200000,200000,200000,2400000,200000,947101196190
WLT848090676103,251437733806,Minimum KYC,Active,03-08-2021,ESC4656323007365,10000,10000,10000,120000,10000,87871587422655
WLT293104383274,445892408746,Full KYC,Active,28-04-2023,ESC6439556771390,200000,200000,200000,2400000,200000,206791840081
WLT982429640625,157572787156,Minimum KYC,Active,15-03-2021,ESC1129502471811,10000,10000,10000,120000,10000,94373682940097
WLT512225918422,157784350786,Full KYC,Active,22-11-2019,ESC1079274051067,200000,200000,200000,2400000,200000,5941416903858607
WLT745777869232,540944421295,Full KYC,Active,28-12-2023,ESC5842510370197,200000,200000,200000,2400000,200000,48517552092
WLT588983318229,991235629998,Full KYC,Active,30-12-2018,ESC2804278098055,200000,200000,200000,2400000,200000,9272866668051
WLT833828966317,584832345935,Minimum KYC,Active,29-07-2023,ESC3481161916661,10000,10000,10000,120000,10000,596224024329
WLT924469161111,985183575681,Minimum KYC,Active,09-09-2021,ESC8638924149405,10000,10000,10000,120000,10000,64932626940
WLT982381222893,564090016185,Full KYC,Active,23-11-2024,ESC1587508335738,200000,200000,200000,2400000,200000,91831897082
WLT589421256827,147881185225,Minimum KYC,Active,19-02-2021,ESC6762546133663,10000,10000,10000,120000,10000,68086084862895
WLT196187485061,142324648464,Full KYC,Active,12-08-2019,ESC7834188794161,200000,200000,200000,2400000,200000,9229387667205
WLT568981961344,177969917621,Minimum KYC,Active,21-01-2019,ESC1392411163030,10000,10000,10000,120000,10000,41991224506
WLT514467958244,468457053323,Minimum KYC,Active,29-04-2024,ESC1333896762857,10000,10000,10000,120000,10000,26819636691437
WLT381719529075,356173794571,Full KYC,Active,02-09-2022,ESC9549420885877,200000,200000,200000,2400000,200000,6164862087122
WLT193517579237,168809200260,Full KYC,Active,10-07-2022,ESC7205653027244,200000,200000,200000,2400000,200000,94572005375
WLT523866713023,311712511088,Minimum KYC,Active,25-01-2021,ESC1509044671575,10000,10000,10000,120000,10000,19638599729903
WLT293310443420,771108179554,Full KYC,Active,25-05-2023,ESC6412394965300,200000,200000,200000,2400000,200000,876821703777
WLT194698477930,970853497614,Minimum KYC,Active,06-09-2023,ESC2596280563152,10000,10000,10000,120000,10000,999323265088
WLT402769049928,197406620753,Minimum KYC,Active,13-04-2019,ESC6923928605256,10000,10000,10000,120000,10000,90585432759797
WLT518528480337,956228799524,Full KYC,Active,15-01-2023,ESC2767994617258,200000,200000,200000,2400000,200000,405988599039
WLT891839987664,430056203826,Minimum KYC,Active,04-03-2020,ESC6556686585610,10000,10000,10000,120000,10000,68129186860224
WLT608493320602,899754766723,Full KYC,Active,27-05-2016,ESC6883478625880,200000,200000,200000,2400000,200000,5071702391629
WLT878108355645,389495491434,Minimum KYC,Suspended,10-12-2022,ESC7233391925097,10000,10000,10000,120000,10000,20173041731903
WLT232659636043,291331184672,Full KYC,Active,21-09-2019,ESC7253282530589,200000,200000,200000,2400000,200000,928373908476
WLT971410496055,715955602951,Full KYC,Active,30-05-2024,ESC8582818786249,200000,200000,200000,2400000,200000,9922171209878
WLT128703866690,422485994934,Full KYC,Closed,07-03-2018,ESC6312244552925,200000,200000,200000,2400000,200000,82126204341519
WLT407291601069,692026487232,Full KYC,Active,10-01-2025,ESC6169651826192,200000,200000,200000,2400000,200000,93001777674
WLT749613940282,115172514132,Full KYC,Active,06-07-2023,ESC3430609795611,200000,200000,200000,2400000,200000,9984217173695570
WLT569117705277,932068026722,Full KYC,Active,07-01-2023,ESC9671970396985,200000,200000,200000,2400000,200000,149697248519
WLT495677032314,531372744686,Minimum KYC,Active,24-02-2016,ESC4323926651629,10000,10000,10000,120000,10000,505768957602
WLT839294758700,329912673771,Full KYC,Active,07-02-2024,ESC9744690918172,200000,200000,200000,2400000,200000,6408380788810
WLT010926907307,265635039674,Minimum KYC,Active,23-11-2023,ESC8937887311546,10000,10000,10000,120000,10000,75177607458421
WLT811044865288,308376067041,Full KYC,Active,10-05-2023,ESC2844859499730,200000,200000,200000,2400000,200000,73321177704
