account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
9235432201690,597191117776,UTIB046005,Savings,Basic,Closed,09-03-2023,,0.0,0.0
164634747293,431128803410,ICIC042776,Savings,BSBD,Active,08-06-2020,,696288.46,545670.75
984646965381,431128803410,ICIC042776,Current,BSBD,Active,17-08-2023,,1843660.83,4795752.02
73620896595601,486379056823,HDFC073930,Savings,Basic,Active,18-07-2023,,1073458.42,2127691.53
651299297396,524694232727,ICIC047250,Savings,BSBD,Active,20-11-2019,,1865223.15,4477727.77
664398127336,353005451410,ICIC014157,Fixed Deposit,Corporate,Closed,17-04-2022,,0.0,0.0
30196637337510,610395275127,BKID093414,Fixed Deposit,Regular,Active,21-03-2021,,1003565.62,1569645.82
8653041077855,995889706522,IOBA026885,Current,Corporate,Active,19-01-2015,,831839.57,4337758.75
1702524392155,995889706522,IOBA026885,Current,Corporate,Active,15-01-2022,,5936515.77,7636536.62
71458176392225,315878916017,BKID093484,Savings,Basic,Active,29-09-2024,,430277.73,1251026.71
2472146762074,828902428647,BKID029416,Savings,Basic,Active,28-04-2024,,1948294.14,2336700.23
72870938394324,828902428647,BKID029416,Savings,Regular,Active,01-03-2024,,2128924.61,2366462.73
81070951388,856239239980,CNRB027922,Savings,BSBD,Closed,18-02-2024,,0.0,0.0
74078810174279,921974910922,HDFC062578,Savings,BSBD,Active,07-01-2017,,1656321.13,3458447.17
7434543259883020,700869813587,PUNB088988,Fixed Deposit,Corporate,Active,20-06-2015,,5878905.78,7888000.56
9206402921375251,700869813587,PUNB088988,Fixed Deposit,Corporate,Closed,20-05-2018,,0.0,0.0
9267462615912,129677892206,UTIB063275,Savings,Regular,Active,19-07-2022,,3025411.77,3448808.71
9239902724968,129677892206,UTIB063275,Savings,Basic,Active,13-12-2023,,1718070.81,1008180.49
28929633963,212154426340,SBIN060697,Salary,Regular,Active,23-11-2020,,1323541.55,2188388.45
60508092347,914645277914,SBIN035833,Current,Premium,Active,14-12-2024,,889941.82,4070693.76
39903244110,914645277914,SBIN035833,Current,BSBD,Active,06-10-2024,,1021119.47,1391394.06
494699413611,281143971158,CNRB024556,Savings,Regular,Active,13-01-2022,,1292512.19,2916819.44
71960506059274,143805074405,HDFC047477,Fixed Deposit,Basic,Active,25-10-2021,,1667327.84,3777687.67
37254178949823,541134907137,BARB087180,Savings,Regular,Active,18-06-2020,,889736.86,3163991.95
6305829180253,399600365875,KKBK080475,Recurring Deposit,Premium,Active,23-11-2020,,758239.75,1061100.23
707595601846,730344448233,ICIC039364,Savings,Basic,Active,19-12-2024,,2675166.06,2487183.32
356907347428,891976214241,BARB051912,Savings,BSBD,Active,16-09-2018,,732940.37,1994465.8
63723953377025,341490893861,HDFC062562,Current,Basic,Active,26-08-2023,,1295434.19,4430000.35
81565268254836,256982694146,HDFC079026,Current,Premium,Active,29-09-2024,,4019707.19,6220960.01
20022204393456,256982694146,HDFC079026,Salary,Premium,Active,10-06-2024,,2955464.12,5150398.51
244575116932,725899758651,ICIC086103,Fixed Deposit,Regular,Active,25-05-2023,,1412713.62,4730773.21
69505136877,512661668692,CNRB081477,Savings,Basic,Active,16-06-2024,,877474.81,1479413.03
7482640205313,430438377737,BARB078626,NRE,Regular,Active,28-09-2022,,1253892.25,2805530.95
1312753675801,796740690516,CNRB080240,Current,Regular,Active,25-10-2024,,999309.07,3513637.86
154827103151,796740690516,CNRB080240,Savings,Premium,Active,20-05-2024,,3404867.34,4125703.95
7976583328853,244789978970,BKID078770,Savings,Regular,Active,26-01-2024,,1609884.57,2672060.67
787477231366,244789978970,BKID078770,Recurring Deposit,Premium,Frozen,13-10-2021,,0.0,0.0
9292859825844,252115111164,UTIB023497,Fixed Deposit,Corporate,Active,06-08-2022,,6396096.06,17242550.65
9183812328132,228065435646,UTIB094545,Current,BSBD,Active,31-01-2022,,1524415.96,2462045.8
88513224481539,976922614131,HDFC011392,Savings,BSBD,Active,29-11-2024,,2889410.23,2545624.36
52716105193702,976922614131,HDFC011392,Current,Regular,Active,21-09-2022,,470414.68,1189732.76
19540312633438,331563758802,BARB040753,Savings,Basic,Active,27-07-2019,,1483603.04,1959210.34
441794048897,331563758802,BARB040753,Salary,Premium,Active,19-12-2024,,1520240.86,3028327.47
756784996684,404155503221,ICIC060448,Current,Corporate,Dormant,16-11-2024,20-12-2024,1435.64,8191.04
397938342480,404155503221,ICIC060448,Current,Corporate,Active,03-05-2024,,5537762.53,10733745.76
9165456123993,180530357379,UTIB061251,Current,Regular,Active,02-03-2023,,866281.18,2009123.47
5834745233158,880080167967,BARB094338,Savings,Basic,Active,08-10-2021,,386741.59,846836.24
959152791178,560481960676,BARB027256,Fixed Deposit,BSBD,Active,17-05-2023,,1167187.05,2574270.67
38291200604,210742978938,CNRB048928,Salary,Premium,Active,26-03-2021,,2311730.45,2679052.86
11445985014,856702910551,SBIN075914,Current,BSBD,Active,28-10-2020,,180962.7,1381109.3
87393765890,298643310540,BKID072079,Fixed Deposit,Regular,Active,24-12-2024,,669357.51,1544652.84
25165246427,298643310540,BKID072079,Fixed Deposit,Regular,Active,21-08-2024,,2602551.76,6195883.87
7842260119864,619470034239,IOBA023359,Savings,Basic,Active,27-02-2021,,1369080.52,4238729.62
8406262650721,619470034239,IOBA023359,Savings,Regular,Dormant,23-02-2021,14-09-2022,0.0,0.0
7639114485576409,103097595496,PUNB034624,Current,BSBD,Active,20-12-2021,,1861164.89,3530572.37
9259632461943,737126612054,UTIB090395,Savings,Premium,Active,19-03-2024,,1083218.14,2227368.23
9298911645720,737126612054,UTIB090395,Savings,Premium,Active,24-03-2024,,2135083.14,6386382.79
7874257259471118,574673851873,PUNB030439,Recurring Deposit,Regular,Active,16-01-2024,,3451039.83,3480590.61
4506587635546468,574673851873,PUNB030439,Salary,BSBD,Active,01-04-2021,,1698360.22,2116146.0
864442754070,749130073850,IOBA047549,Fixed Deposit,Regular,Active,19-06-2016,,17000597.48,10601696.37
99129019224,164008673889,IOBA069966,Salary,Premium,Active,16-02-2023,,933309.77,2235648.86
52178402836223,164008673889,IOBA069966,Current,Regular,Active,05-07-2022,,1377000.0,2577759.61
2928612544583692,565256094976,PUNB058001,Salary,Regular,Active,16-02-2022,,1803490.06,2995444.82
82666033266,815959463973,KKBK017971,Recurring Deposit,Basic,Active,03-05-2022,,548357.09,1515799.1
469076238889,815959463973,KKBK017971,Salary,Basic,Dormant,21-01-2023,03-03-2023,0.0,51398.56
8262509476371506,263013780613,PUNB016516,Salary,Premium,Active,16-11-2024,,2107706.98,2891348.63
9191625978230,969612059850,UTIB048894,Savings,Basic,Active,14-07-2022,,2611374.2,4301926.7
845149628373,991452273336,ICIC072661,NRE,Regular,Active,27-09-2024,,1444203.25,2813372.18
147659933452,991452273336,ICIC072661,NRE,Premium,Active,17-11-2021,,883980.16,1515487.0
842248437591,540600916488,ICIC033576,Salary,Basic,Active,12-11-2019,,1947978.33,3171793.58
429093595905,987025866644,KKBK031524,Savings,Basic,Active,21-12-2021,,903652.88,2477578.74
59043666795,987025866644,KKBK031524,Salary,Premium,Active,20-11-2021,,1956061.08,2445216.63
287787910185,133654765951,ICIC046269,Savings,BSBD,Active,28-02-2024,,2205513.61,2005411.69
635089208367,133654765951,ICIC046269,Savings,Basic,Active,14-07-2023,,881959.89,4286116.95
96303469280,560940172172,SBIN072392,Savings,Regular,Active,09-10-2020,,888782.5,937827.15
25156338256,560940172172,SBIN072392,Salary,Premium,Active,18-07-2024,,1616360.22,3699114.07
68486640347208,211263909396,BKID020791,Savings,Regular,Active,26-09-2019,,638130.84,1552411.95
7225786217181564,752040197193,PUNB048559,Savings,Basic,Active,07-10-2024,,2225329.17,5936202.8
517116422821,968041745007,ICIC031435,Savings,Premium,Active,21-09-2024,,626410.46,1449625.9
116290931387,968041745007,ICIC031435,Savings,Regular,Dormant,22-06-2024,12-09-2024,39497.81,3662.03
659892370282,839008240364,BARB067366,Fixed Deposit,Premium,Active,06-07-2024,,1555882.94,2628789.17
995826559051,361296845349,IOBA074864,Salary,BSBD,Active,23-10-2021,,2168419.29,2881960.06
769654665163,361296845349,IOBA074864,Savings,Basic,Active,28-09-2023,,962497.91,1352496.02
3434945922081,753815906182,CNRB030786,Recurring Deposit,BSBD,Active,05-04-2024,,1870016.59,3225478.76
62822553885,883468211857,BARB074158,Current,Regular,Active,16-06-2023,,11617632.18,13852363.73
12653480434064,883468211857,BARB074158,Current,Regular,Active,20-12-2015,,6455630.28,11592346.7
153540758943,597708420512,ICIC033542,Current,Premium,Active,13-10-2023,,1814382.76,1098354.64
4978845064265,747442374079,BKID090418,Current,Basic,Active,03-10-2022,,534359.94,1792158.25
788942388359,747442374079,BKID090418,Salary,Premium,Active,25-12-2024,,1069117.71,2059062.78
357046099636,551502284422,ICIC011243,Fixed Deposit,Regular,Active,29-03-2022,,287409.67,2904955.73
371157237791,551502284422,ICIC011243,Fixed Deposit,Regular,Active,12-08-2019,,17992390.86,13898591.23
4286149815365208,287355889602,PUNB058093,Current,Regular,Active,19-01-2024,,65271.42,855556.3
8259205961431596,287355889602,PUNB058093,Salary,Regular,Active,23-12-2023,,1211249.53,1938789.21
316027197474,580653437281,KKBK024238,Current,Basic,Active,30-05-2023,,2269536.4,3092515.97
63488382799443,598727285811,IOBA084658,Savings,Basic,Active,14-09-2024,,1209517.12,1290677.27
89281394570602,418011529941,BARB043114,Savings,Premium,Active,20-05-2022,,1301750.36,1968398.02
8721109041907,263810890518,KKBK092816,Savings,Premium,Active,21-09-2019,,430765.9,3150702.39
7187528998295,263810890518,KKBK092816,Recurring Deposit,Regular,Dormant,12-07-2019,12-09-2023,0.0,76.06
83270983001,506393651896,SBIN065857,Recurring Deposit,Premium,Active,24-08-2024,,428919.77,422605.72
39202555637,506393651896,SBIN065857,Current,BSBD,Active,19-07-2024,,938810.11,1466622.44
3894771203673,214615570818,BKID026223,Savings,BSBD,Active,16-09-2024,,1224593.22,4346166.07
58682514916447,214615570818,BKID026223,Savings,Regular,Active,13-12-2023,,1481212.86,1972336.27
94180300762777,419294974231,BKID052644,Recurring Deposit,Regular,Active,06-04-2022,,1814221.06,2614812.27
35367531463991,339025817186,IOBA067274,Current,BSBD,Active,26-03-2023,,1487869.56,4801090.76
34553420496540,776335666727,HDFC087187,Salary,Regular,Dormant,11-05-2016,08-04-2022,0.0,7275.21
3640016923414,147068103454,BKID037288,Fixed Deposit,Regular,Active,23-07-2018,,634897.1,1960685.54
768538692541,147068103454,BKID037288,Salary,Basic,Active,29-05-2018,,1057377.8,3226930.69
9202297638158,244406184240,UTIB044492,Current,BSBD,Frozen,30-05-2024,,0.0,0.0
5201548696170,603707833917,BARB040663,Savings,Basic,Active,13-06-2021,,1126462.79,2434475.66
3059504354704,603707833917,BARB040663,Savings,Regular,Active,09-12-2021,,1270482.56,1471735.61
72846668614800,191099687291,HDFC023097,Salary,BSBD,Active,07-11-2023,,2721039.27,6403165.68
9124633486032,375370636760,BKID027002,Salary,Basic,Active,21-08-2021,,2061551.8,3013530.0
9265765626823,825435885857,UTIB096866,Salary,Regular,Active,09-09-2021,,892013.94,2297531.88
6832035359174781,579688289050,PUNB014357,Fixed Deposit,Basic,Active,12-01-2023,,438258.86,2035537.66
2589161291230108,579688289050,PUNB014357,Salary,Regular,Active,30-04-2023,,304761.74,1215213.55
4493046014263,739345885956,KKBK017114,Savings,Basic,Active,15-10-2023,,710170.93,2837026.98
94429626560292,739345885956,KKBK017114,Savings,Premium,Active,23-10-2023,,2358287.91,4803814.28
50073067221672,151853806669,BKID026970,Fixed Deposit,Corporate,Active,07-09-2022,,4118289.25,8584544.39
46335724381543,151853806669,BKID026970,Current,Regular,Active,28-05-2020,,7246032.88,14471341.99
1571698803040598,185483963966,PUNB064723,Current,Corporate,Active,06-11-2024,,1173591.22,3321133.31
4537323916842074,185483963966,PUNB064723,Fixed Deposit,Regular,Active,04-05-2023,,2270106.66,2618109.04
70498692374,151897434469,IOBA076601,Salary,BSBD,Active,02-05-2023,,1105919.31,1634419.18
7069479343606,151897434469,IOBA076601,Fixed Deposit,Premium,Active,27-09-2022,,292542.76,2926011.55
784382625392,124370341202,ICIC075057,Savings,Premium,Active,09-04-2016,,1618870.79,3328070.62
94513398140150,188492671787,BKID085905,Current,Basic,Active,21-04-2023,,2040097.01,5303478.21
318186220283,188492671787,BKID085905,Salary,Premium,Active,10-05-2024,,501765.11,2183339.74
24011632949551,681606309589,HDFC031547,Recurring Deposit,BSBD,Active,25-08-2023,,203489.91,673429.99
56004579992096,681606309589,HDFC031547,Savings,Regular,Active,09-07-2024,,98437.65,977913.62
361747623139,506457495379,BARB014741,Recurring Deposit,Regular,Active,05-11-2024,,742391.64,5334467.97
68840318835,655849467613,CNRB044692,Salary,Basic,Active,17-07-2022,,2211312.78,2445180.35
8381645834828976,479594364076,PUNB022377,Fixed Deposit,BSBD,Active,13-12-2020,,1240401.83,2313144.77
694634293668,609344363772,CNRB031619,Fixed Deposit,Regular,Active,12-02-2022,,3570506.52,5532327.43
9355406252324,609344363772,CNRB031619,Fixed Deposit,Regular,Active,22-10-2024,,5471535.0,6627664.64
6917262435426,998809207139,IOBA097220,Salary,Basic,Active,16-11-2021,,821316.84,605225.43
636448712401,998809207139,IOBA097220,Current,Basic,Active,19-12-2022,,1567081.85,3463498.54
69652979088951,369770085364,BARB010053,Fixed Deposit,Premium,Active,15-09-2024,,1476536.82,4512129.33
3122848404284,369770085364,BARB010053,Savings,Basic,Active,27-12-2023,,1283915.05,1338132.24
420759749878,570522050065,KKBK069150,Salary,Premium,Active,18-10-2020,,686752.48,1148563.18
16580816144,570522050065,KKBK069150,Current,BSBD,Active,13-11-2022,,1075598.61,1384950.34
82363154027,721630442523,IOBA092550,Current,Regular,Dormant,06-05-2023,15-07-2023,16269.53,6404.92
773432474863,570993250146,ICIC033875,Fixed Deposit,Regular,Closed,03-06-2018,,0.0,0.0
1059655639137272,255161570630,PUNB020630,Fixed Deposit,Regular,Active,07-08-2018,,556960.27,3467437.34
9059255806196484,255161570630,PUNB020630,Savings,Premium,Active,21-09-2020,,1932444.31,3425883.58
8152948426002471,499400617231,PUNB094739,Salary,Premium,Active,17-12-2019,,199349.6,2654793.33
1053963823393356,499400617231,PUNB094739,Savings,Premium,Active,04-06-2021,,835475.78,1787585.93
841942407165,158794288334,CNRB029392,Salary,Basic,Active,03-07-2023,,1801861.61,3251345.78
53759553569,158794288334,CNRB029392,Current,Basic,Active,16-09-2023,,1532477.98,3376555.76
9258469871174,767389058725,UTIB037906,Savings,Basic,Active,21-03-2024,,1343745.04,2016816.49
748447851385,319341574827,ICIC075385,Salary,Basic,Active,01-05-2023,,516651.83,2268916.8
412123876027,319341574827,ICIC075385,Savings,Premium,Active,01-11-2024,,1043158.87,2254460.52
6815191976658932,299551475357,PUNB083992,Salary,BSBD,Active,07-08-2019,,627688.82,1752084.26
3248614277079566,299551475357,PUNB083992,Current,Basic,Active,31-03-2021,,1789952.3,4053062.98
9242942703011,385249300968,UTIB024419,Savings,Basic,Dormant,21-03-2024,14-09-2024,0.0,313491.99
621022959728,467305211784,KKBK040937,Current,Regular,Active,29-11-2018,,6227220.15,2440231.81
4530375774097,467305211784,KKBK040937,Current,Corporate,Active,25-04-2024,,7722326.96,3796736.03
5656422857304091,232674333083,PUNB012239,Fixed Deposit,Basic,Active,04-09-2022,,747949.96,982608.69
1146318438402999,232674333083,PUNB012239,Salary,BSBD,Active,30-11-2020,,2596479.3,3645025.78
99967514078,942497373977,CNRB093831,Salary,BSBD,Active,20-01-2018,,2946999.23,3861781.33
957130840940,354122244210,CNRB047468,NRO,Regular,Active,27-04-2024,,447761.69,2902896.57
73016223992,958428951311,SBIN056644,Fixed Deposit,Corporate,Active,10-10-2018,,9650078.24,2744611.59
95534094827863,541408723095,HDFC071346,Salary,Regular,Active,16-01-2021,,1728928.45,1893361.44
41485021413157,541408723095,HDFC071346,Salary,Basic,Active,06-03-2023,,512403.39,1967041.51
335505791652,851841789776,ICIC088264,Current,Basic,Active,01-10-2024,,1969777.96,2982038.55
850141615738,851841789776,ICIC088264,Recurring Deposit,BSBD,Active,24-04-2023,,2138301.11,1171075.03
381438294474,135425259262,ICIC086801,Recurring Deposit,Premium,Active,21-06-2015,,1666385.53,2404762.74
43453077913232,258596980315,BKID066312,Savings,Regular,Active,03-01-2022,,1259488.39,2313764.5
1906312592242,898150013744,BKID092315,Fixed Deposit,BSBD,Active,05-03-2019,,1261637.97,4864603.14
278981219783,898150013744,BKID092315,Savings,Regular,Active,08-11-2018,,96835.58,4012031.74
29641277415,341562310814,KKBK084393,Savings,Premium,Active,18-05-2017,,1532040.64,3198504.35
24313395600,579298483616,SBIN080332,Savings,BSBD,Active,25-05-2020,,1186111.85,1626672.55
956161936102,575578960337,BKID015307,Savings,BSBD,Frozen,06-06-2022,,0.0,0.0
34245546097,413079021191,IOBA066659,Savings,Basic,Active,30-07-2024,,1103465.83,3308108.54
560197393752,250889499260,ICIC046189,NRO,Regular,Active,13-03-2020,,1958306.76,3699373.7
664628872183,250889499260,ICIC046189,Savings,Premium,Active,02-02-2024,,887170.11,773046.92
9247995393183,504003846456,UTIB068508,Recurring Deposit,Regular,Active,09-01-2022,,2124630.1,3439322.37
32095013177497,189742595636,HDFC010012,Savings,Regular,Active,24-12-2023,,1773015.54,2674201.79
51910781068971,189742595636,HDFC010012,Savings,Regular,Active,05-03-2024,,1506625.33,2417174.84
111424894477,709855790863,CNRB092798,Savings,Basic,Active,02-09-2023,,2109801.44,7843598.82
3598171310664,709855790863,CNRB092798,Current,Premium,Active,09-07-2024,,4474397.16,7920277.37
9232806913284,753129305554,UTIB056145,Savings,BSBD,Active,25-04-2023,,2210662.12,6769108.0
9127730068894,753129305554,UTIB056145,Current,BSBD,Active,19-11-2022,,901994.59,1557314.28
9794562091001,128616371655,IOBA041778,Savings,Basic,Active,13-02-2020,,1123449.37,2085796.32
2669637684663,246098645721,IOBA084694,Recurring Deposit,Regular,Active,11-10-2021,,917142.33,1325221.6
268845854742,479531035236,IOBA063042,Current,Basic,Active,02-07-2024,,393296.96,1897401.26
930176013443,196310938570,BKID097239,Savings,BSBD,Closed,27-07-2019,,0.0,0.0
883115766913,196310938570,BKID097239,Savings,Premium,Active,28-06-2022,,1426568.28,3402561.85
86798056725963,329661287721,BARB062625,Current,Corporate,Active,03-12-2024,,2487507.25,3811113.42
98293946548,329661287721,BARB062625,Fixed Deposit,Regular,Active,02-12-2023,,2340915.53,2976067.19
9233945495919,968386491312,UTIB012248,Savings,Premium,Active,06-04-2024,,2000786.83,3458366.83
5217147199437,427007771048,KKBK096982,Savings,Premium,Active,19-06-2022,,1043758.72,2063199.95
970709932277,101022124126,BKID019879,Savings,BSBD,Active,13-07-2021,,2195241.34,5735820.79
3522296053645,101022124126,BKID019879,Savings,Basic,Dormant,23-12-2017,06-02-2025,0.0,0.0
78514233852693,967726628976,CNRB078717,Fixed Deposit,Basic,Active,17-12-2023,,1116953.82,988185.0
5098560340435624,131374966565,PUNB039482,Savings,Premium,Active,20-06-2022,,2054428.83,3565395.21
400693817329,714354899289,ICIC058938,Savings,Regular,Active,06-09-2024,,1243019.8,3066650.78
404986255332,714354899289,ICIC058938,Salary,Regular,Active,08-08-2023,,908427.72,3253589.92
12479727620,414663941549,SBIN072777,Salary,Premium,Active,23-04-2019,,897524.68,2447928.69
37920405314,355966880475,KKBK081183,Salary,Premium,Active,17-11-2021,,2029596.12,2174399.2
7075519746526,355966880475,KKBK081183,Recurring Deposit,Regular,Active,15-03-2024,,1700952.41,3479831.41
99167031975301,917403577780,BKID029482,NRE,Regular,Active,16-08-2024,,1153095.03,2102585.41
65096468624758,485517308520,CNRB077698,Current,Corporate,Active,09-12-2024,,4209259.82,12093275.79
1813600681620,485517308520,CNRB077698,Current,Corporate,Active,28-04-2023,,3694712.54,2712055.06
18433364981,197612791536,BARB055223,Fixed Deposit,Premium,Active,15-10-2020,,826099.42,1516486.06
3877379868796,197612791536,BARB055223,NRO,Premium,Active,11-03-2020,,1222323.09,2857059.41
7663788416050592,659601590651,PUNB027905,Recurring Deposit,Premium,Active,17-11-2024,,1816284.53,4009865.12
7656605301845021,659601590651,PUNB027905,Savings,Basic,Closed,19-09-2024,,0.0,0.0
27074078295,535743353789,SBIN028128,Fixed Deposit,Regular,Active,10-07-2021,,14160957.57,8155888.1
340337453910,218726648534,ICIC059216,Current,Regular,Active,23-11-2020,,3397861.6,5105089.58
15873709691255,709273624410,BKID029660,Current,Regular,Active,17-01-2021,,280728.11,1327633.11
339706117547,306705505939,BKID011002,Current,Basic,Active,17-03-2018,,750403.06,2762711.25
356971712376,874944951440,ICIC096707,Recurring Deposit,Basic,Active,24-08-2024,,33704.85,1477456.88
568065787399,874944951440,ICIC096707,Savings,BSBD,Closed,05-12-2024,,0.0,0.0
9194151357540,791790785475,UTIB046549,Savings,BSBD,Active,03-08-2024,,837223.62,3495260.13
29144392518,439637330965,SBIN070034,Recurring Deposit,Premium,Active,01-09-2020,,195452.11,2455800.82
37095217200,439637330965,SBIN070034,Current,Premium,Active,23-12-2022,,1110750.4,2223366.67
299881686980,157153645887,ICIC019141,Savings,Basic,Active,07-05-2022,,982901.06,1418770.69
623106173614,157153645887,ICIC019141,Recurring Deposit,Regular,Active,16-08-2019,,3631731.33,6257016.13
2751193173280,711972539803,IOBA042247,Savings,Basic,Active,24-08-2023,,2551857.08,2734052.53
91733847191,711972539803,IOBA042247,Savings,BSBD,Active,19-11-2024,,1505722.74,4641007.07
94090075877,260105461001,SBIN082302,Savings,BSBD,Active,30-09-2020,,1032724.49,3479822.83
347790820831,428312966424,ICIC084386,Savings,Premium,Active,27-02-2023,,276217.72,789716.57
83784067686,190388697926,IOBA080974,Savings,Basic,Active,13-11-2022,,2111318.57,3122024.09
5342739061983526,969076419482,PUNB011674,Savings,Regular,Active,11-05-2023,,1684475.03,2265073.69
447419996460,415150652545,ICIC064506,Savings,Basic,Active,02-05-2024,,1566683.07,2556492.94
4681830448203,647629317349,CNRB018715,Current,Basic,Active,15-12-2023,,1011967.05,3642068.88
104694728436,739533509906,CNRB063233,Salary,Regular,Active,30-07-2017,,1255326.53,2778806.11
13314238791402,739533509906,CNRB063233,Salary,Premium,Active,29-09-2016,,986222.82,1820091.36
75917991915218,613400838730,IOBA016224,Savings,Premium,Active,29-11-2021,,610040.46,1292941.7
907608364558,613400838730,IOBA016224,Recurring Deposit,BSBD,Active,13-04-2019,,1484008.54,3054667.35
48679055529634,958575213223,CNRB033364,Fixed Deposit,Regular,Active,26-11-2024,,12700858.25,11484479.52
81159381829,958575213223,CNRB033364,Current,Regular,Active,22-11-2023,,87065.0,882848.2
6052003100285,968075966554,CNRB030412,Fixed Deposit,BSBD,Active,06-07-2019,,1409494.02,1133982.1
949821549591,968075966554,CNRB030412,Salary,BSBD,Active,26-12-2022,,2013297.73,2964449.18
3571355503971,250970321036,CNRB080683,Savings,Regular,Active,25-09-2021,,1438187.79,2900925.89
124368406213,826992662459,ICIC079306,Current,Regular,Active,02-05-2021,,642793.73,2404756.27
298348596916,826992662459,ICIC079306,Salary,Basic,Active,25-07-2020,,545709.42,3067068.31
51861129770,284373456303,SBIN093726,Savings,BSBD,Active,16-09-2024,,194680.1,532531.03
18811118999,284373456303,SBIN093726,Savings,BSBD,Active,03-12-2024,,867661.85,2925620.36
73946514805,909827569411,IOBA091764,Savings,Basic,Active,14-08-2020,,1231426.92,4369963.88
24578778169659,320117464246,IOBA082957,Salary,Premium,Active,17-12-2024,,829527.93,730566.99
571804312214,320117464246,IOBA082957,Current,Basic,Active,06-02-2023,,1088904.26,1849834.52
55620770596983,472177311093,BKID081249,Recurring Deposit,Basic,Active,10-07-2017,,678851.07,3483403.13
564376558281,795153567169,BARB057086,Savings,Regular,Active,02-12-2022,,621001.68,739263.36
67412738891615,791597069833,IOBA092640,NRO,Regular,Active,10-11-2024,,1517537.48,3485521.22
326642617638,605272020849,CNRB098985,Fixed Deposit,Regular,Active,26-10-2024,,1954667.31,2819286.35
64992965739,537389312093,IOBA025112,Savings,Regular,Active,23-07-2024,,1971122.71,1908848.48
10010100098,234406053134,BKID066914,Savings,Basic,Closed,02-09-2023,,0.0,0.0
2663299902371,234406053134,BKID066914,Current,BSBD,Closed,28-11-2022,,0.0,0.0
94489188421,799120139889,CNRB087391,Current,Regular,Dormant,29-01-2024,18-11-2024,218175.79,105.05
676719450801,229074384926,KKBK033350,Current,Premium,Closed,28-08-2024,,0.0,0.0
8841991886534,229074384926,KKBK033350,Current,Basic,Active,18-07-2024,,877323.3,2094733.86
207566023700,581761408216,IOBA046873,Savings,Regular,Active,30-04-2015,,1651952.3,2684264.79
9208932621008,802069933830,UTIB030895,NRE,Regular,Active,05-09-2018,,2118703.95,4422376.94
52225048963850,958702442313,BKID077007,Savings,Basic,Active,25-12-2021,,560151.97,1380664.6
5576452197895700,194403415352,PUNB061583,Fixed Deposit,Corporate,Active,12-03-2021,,7391736.04,13221362.88
6324522356634379,194403415352,PUNB061583,Fixed Deposit,Regular,Active,09-11-2017,,416217.18,3499177.82
30369211036,622675653256,SBIN018049,Salary,Basic,Active,10-12-2022,,857871.68,1340412.32
18723485623,625103945619,BKID066201,Savings,Regular,Active,17-05-2023,,561998.44,4327125.76
54808284970,625103945619,BKID066201,Salary,Premium,Active,21-09-2022,,2336661.14,2924703.36
721725638966,504752214411,ICIC051794,Savings,Premium,Active,29-07-2018,,252799.31,2310902.61
294921204066,504752214411,ICIC051794,Current,Basic,Dormant,15-03-2020,14-06-2022,738.21,12472.62
9293034301894,240326112716,UTIB023900,Savings,Basic,Active,18-12-2024,,325894.58,1666432.81
9102170669843,998378873522,UTIB029471,Salary,BSBD,Active,04-12-2017,,204832.51,332200.11
9269329055815,998378873522,UTIB029471,Salary,Regular,Active,03-05-2023,,787445.48,3783766.8
5733101546608,121422855929,IOBA013429,Current,Regular,Active,25-08-2019,,3071205.77,4301851.34
8395123514731,121422855929,IOBA013429,Recurring Deposit,Premium,Active,18-11-2021,,1762621.57,3148571.3
4097935005168,607577319004,CNRB052843,Fixed Deposit,Premium,Active,15-10-2022,,2100658.68,2333616.87
19801898142419,607577319004,CNRB052843,Savings,Regular,Active,05-09-2020,,1501547.49,6047182.56
55340528664786,506969784715,KKBK015539,Savings,Regular,Active,25-09-2021,,2958246.91,4047600.87
67784487996785,254095908050,BARB088755,NRO,Premium,Active,02-10-2022,,756830.26,2123357.52
2826694849320,254095908050,BARB088755,NRO,Premium,Active,04-08-2024,,2651145.54,2590249.64
55721705331,153380997093,CNRB048735,Fixed Deposit,Basic,Active,05-01-2023,,745836.97,1512107.84
59584313149,153380997093,CNRB048735,Savings,Premium,Active,03-06-2023,,580287.84,1944112.47
1303280774759765,347171423520,PUNB064080,Savings,Basic,Active,12-12-2022,,41993.01,1146512.83
8837288681368084,347171423520,PUNB064080,Savings,Basic,Active,01-08-2023,,1767924.36,2317424.06
57629457501763,605509455902,BKID049753,Recurring Deposit,Basic,Active,10-07-2020,,1301261.97,1967856.29
279990355797,983095989774,ICIC031012,Savings,BSBD,Active,07-08-2020,,1525850.03,1908896.77
17683379582,290450842124,IOBA047039,Fixed Deposit,BSBD,Active,06-01-2017,,1564309.55,2223997.14
15061601216382,628278406242,BARB023122,Recurring Deposit,Premium,Active,14-04-2024,,1731783.45,4945250.74
8299205895244,628278406242,BARB023122,Savings,Premium,Active,03-11-2024,,332192.91,1276569.9
726924470236,338903624978,ICIC023264,Current,Regular,Closed,17-07-2024,,0.0,0.0
657209157219,338903624978,ICIC023264,Salary,Premium,Closed,06-05-2024,,0.0,0.0
600612412475,356319217762,CNRB099059,Savings,Regular,Active,08-07-2024,,1915502.76,5160492.22
